task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Hopper-v5,SAC,TD3,Welch t-test,0.05,1.0,5,0.435,0.0156772127624779
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,1.0,5,0.225,0.013205112646244258
Hopper-v5,SAC,TD3,Ranked t-test,0.05,1.0,5,0.277,0.014151713677148785
Hopper-v5,SAC,TD3,bootstrap,0.05,1.0,5,0.606,0.015451990163082553
Hopper-v5,SAC,TD3,permutation,0.05,1.0,5,0.517,0.01580224667571039
Hopper-v5,SAC,TD3,t-test,0.05,1.0,10,0.577,0.015622771841129857
Hopper-v5,SAC,TD3,Welch t-test,0.05,1.0,10,0.549,0.01573527883451704
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,1.0,10,0.443,0.015708309902723462
Hopper-v5,SAC,TD3,Ranked t-test,0.05,1.0,10,0.507,0.015809838708854686
Hopper-v5,SAC,TD3,bootstrap,0.05,1.0,10,0.611,0.015416841440450765
Hopper-v5,SAC,TD3,permutation,0.05,1.0,10,0.57,0.015655669899432602
Hopper-v5,SAC,TD3,t-test,0.05,1.0,20,0.843,0.01150439046625244
Hopper-v5,SAC,TD3,Welch t-test,0.05,1.0,20,0.816,0.012253326079069309
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,1.0,20,0.77,0.013307892395116514
Hopper-v5,SAC,TD3,Ranked t-test,0.05,1.0,20,0.79,0.01288021738946979
Hopper-v5,SAC,TD3,bootstrap,0.05,1.0,20,0.833,0.01179453263168999
Hopper-v5,SAC,TD3,permutation,0.05,1.0,20,0.845,0.011444430960078356
Hopper-v5,SAC,TD3,t-test,0.05,1.0,30,0.938,0.00762600813007697
Hopper-v5,SAC,TD3,Welch t-test,0.05,1.0,30,0.936,0.007739767438366605
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,1.0,30,0.91,0.009049861877399012
Hopper-v5,SAC,TD3,Ranked t-test,0.05,1.0,30,0.921,0.008529888627643386
Hopper-v5,SAC,TD3,bootstrap,0.05,1.0,30,0.943,0.007331507348424336
Hopper-v5,SAC,TD3,permutation,0.05,1.0,30,0.935,0.0077958322198467015
Hopper-v5,SAC,TD3,t-test,0.05,2.0,2,0.489,0.015807561481771943
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,2,0.323,0.014787528529135625
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,2,0.822,0.012096115078817663
Hopper-v5,SAC,TD3,permutation,0.05,2.0,2,0.827,0.011961229033840963
Hopper-v5,SAC,TD3,t-test,0.05,2.0,3,0.662,0.014958475858188226
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,3,0.521,0.015797436500901024
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,3,0.502,0.01581126180922952
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,3,0.774,0.013225883713385657
Hopper-v5,SAC,TD3,permutation,0.05,2.0,3,0.697,0.014532412050310162
Hopper-v5,SAC,TD3,t-test,0.05,2.0,5,0.738,0.013905250806799567
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,5,0.695,0.014559361249725209
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,5,0.362,0.015197236590906913
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,5,0.428,0.015646597074124458
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,5,0.791,0.012857643641040918
Hopper-v5,SAC,TD3,permutation,0.05,2.0,5,0.699,0.014505137021069467
Hopper-v5,SAC,TD3,t-test,0.05,2.0,10,0.952,0.006759881655768837
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,10,0.935,0.0077958322198467015
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,10,0.73,0.014039230748157109
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,10,0.755,0.013600551459407815
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,10,0.968,0.005565608681896351
Hopper-v5,SAC,TD3,permutation,0.05,2.0,10,0.954,0.006624499981130654
Hopper-v5,SAC,TD3,t-test,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,20,0.999,0.0009994998749374613
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,20,0.966,0.005730968504537434
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,20,0.953,0.00669260786241059
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,20,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.05,2.0,20,0.999,0.0009994998749374613
Hopper-v5,SAC,TD3,t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,Mann-Whitney,0.05,2.0,30,0.994,0.002442130217658347
Hopper-v5,SAC,TD3,Ranked t-test,0.05,2.0,30,0.991,0.0029864694875387575
Hopper-v5,SAC,TD3,bootstrap,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.05,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,t-test,0.01,0.5,2,0.049,0.006826346021115542
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,2,0.016,0.003967870965643918
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,2,0.655,0.015032464867745409
Hopper-v5,SAC,TD3,permutation,0.01,0.5,2,0.634,0.01523299051401267
Hopper-v5,SAC,TD3,t-test,0.01,0.5,3,0.074,0.00827792244467173
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,3,0.045,0.0065555320150236475
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,3,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,3,0.485,0.01580427157448264
Hopper-v5,SAC,TD3,permutation,0.01,0.5,3,0.438,0.015689359451551872
Hopper-v5,SAC,TD3,t-test,0.01,0.5,5,0.111,0.00993373041711924
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,5,0.069,0.008014923580421713
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,5,0.013,0.003582038525755969
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,5,0.047,0.006692607862410586
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,5,0.356,0.015141466243399283
Hopper-v5,SAC,TD3,permutation,0.01,0.5,5,0.262,0.013905250806799567
Hopper-v5,SAC,TD3,t-test,0.01,0.5,10,0.161,0.011622349160131096
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,10,0.129,0.010599952830083727
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,10,0.044,0.006485676526007136
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,10,0.068,0.007960904471226871
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,10,0.266,0.013972973913952606
Hopper-v5,SAC,TD3,permutation,0.01,0.5,10,0.221,0.013120937466507492
Hopper-v5,SAC,TD3,t-test,0.01,0.5,20,0.221,0.013120937466507492
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.217,0.013034991369387246
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.125,0.010458250331675944
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.14,0.010972693379476163
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.269,0.014022802858202064
Hopper-v5,SAC,TD3,permutation,0.01,0.5,20,0.248,0.01365635383255721
Hopper-v5,SAC,TD3,t-test,0.01,0.5,30,0.309,0.014612289348353324
Hopper-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.297,0.014449602070645405
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.222,0.013142145943490356
Hopper-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.22,0.013099618315050252
Hopper-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.269,0.014022802858202064
Hopper-v5,SAC,TD3,permutation,0.01,0.5,30,0.34,0.014979986648859203
Hopper-v5,SAC,TD3,t-test,0.01,1.0,2,0.102,0.009570579919733181
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.037,0.005969170796685248
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.752,0.01365635383255721
Hopper-v5,SAC,TD3,permutation,0.01,1.0,2,0.722,0.01416742743055351
Hopper-v5,SAC,TD3,t-test,0.01,1.0,3,0.215,0.012991343271578963
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.151,0.01132249972400088
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.597,0.01551099609954177
Hopper-v5,SAC,TD3,permutation,0.01,1.0,3,0.569,0.015660108556456435
Hopper-v5,SAC,TD3,t-test,0.01,1.0,5,0.275,0.014120021246442939
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.187,0.012330085157856777
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.069,0.008014923580421713
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.147,0.011197812286335219
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.498,0.01581126180922952
Hopper-v5,SAC,TD3,permutation,0.01,1.0,5,0.394,0.015451990163082553
Hopper-v5,SAC,TD3,t-test,0.01,1.0,10,0.466,0.01577479001445027
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.419,0.015602531845825536
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.197,0.012577400367325514
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.275,0.014120021246442939
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.48,0.0157987341265052
Hopper-v5,SAC,TD3,permutation,0.01,1.0,10,0.421,0.015612783224012302
Hopper-v5,SAC,TD3,t-test,0.01,1.0,20,0.654,0.015042739112276061
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.683,0.014714312760030622
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.516,0.015803290796539814
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.561,0.015693278816104682
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.658,0.01500119995200384
Hopper-v5,SAC,TD3,permutation,0.01,1.0,20,0.673,0.014834790190629592
Hopper-v5,SAC,TD3,t-test,0.01,1.0,30,0.837,0.011680368144883107
Hopper-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.827,0.011961229033840963
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.778,0.013142145943490354
Hopper-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.785,0.012991343271578961
Hopper-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.829,0.011906258858264422
Hopper-v5,SAC,TD3,permutation,0.01,1.0,30,0.824,0.012042591083317579
Hopper-v5,SAC,TD3,t-test,0.01,2.0,2,0.24,0.013505554412907307
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.1,0.009486832980505138
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.794,0.0127892142057282
Hopper-v5,SAC,TD3,permutation,0.01,2.0,2,0.819,0.012175343937647102
Hopper-v5,SAC,TD3,t-test,0.01,2.0,3,0.393,0.015445096309184997
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.266,0.013972973913952606
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.0,0.0
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.741,0.013853483316480371
Hopper-v5,SAC,TD3,permutation,0.01,2.0,3,0.631,0.015259062880793171
Hopper-v5,SAC,TD3,t-test,0.01,2.0,5,0.616,0.015379986996093333
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.579,0.015612783224012303
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.245,0.013600551459407815
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.29,0.01434921600645833
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.701,0.014477534320456644
Hopper-v5,SAC,TD3,permutation,0.01,2.0,5,0.583,0.015592017188292218
Hopper-v5,SAC,TD3,t-test,0.01,2.0,10,0.846,0.011414201680362933
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.854,0.011166198995181844
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.457,0.015752809273269323
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.527,0.01578831846651188
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.897,0.009612023720320294
Hopper-v5,SAC,TD3,permutation,0.01,2.0,10,0.854,0.011166198995181844
Hopper-v5,SAC,TD3,t-test,0.01,2.0,20,0.996,0.0019959959919799443
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,20,0.997,0.0017294507798720387
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.885,0.010088359628799917
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.874,0.010493998284733994
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,20,0.995,0.002230470802319547
Hopper-v5,SAC,TD3,permutation,0.01,2.0,20,0.993,0.002636474919281427
Hopper-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,Welch t-test,0.01,2.0,30,0.998,0.0014127986409959495
Hopper-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,0.978,0.004638534251247911
Hopper-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,0.984,0.00396787096564392
Hopper-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,2,0.082,0.008676174272108648
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.033,0.005648982209212559
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.382,0.01536476488593301
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,2,0.406,0.015529455882290275
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,3,0.062,0.007626008130076967
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.038,0.006046155803483731
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.202,0.012696298673235441
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.223,0.01316324428095141
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,3,0.14,0.010972693379476163
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,5,0.075,0.008329165624478841
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.066,0.007851369307324678
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.106,0.009734680272099337
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.199,0.012625331678811452
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.197,0.012577400367325514
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,5,0.083,0.008724161850859944
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,10,0.154,0.011414201680362931
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.144,0.011102432165971562
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.312,0.014651143300097777
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.364,0.015215255502291114
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.25,0.013693063937629153
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,10,0.16,0.01159310139695155
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,20,0.332,0.014892145580808697
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.324,0.014799459449588015
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.587,0.015570195888298902
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.596,0.015517216245190372
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.379,0.015341414537127925
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,20,0.299,0.014477534320456644
Hopper-v5,SAC,DDPG,t-test,0.05,0.5,30,0.469,0.01578096955196353
Hopper-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.489,0.015807561481771943
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.759,0.013524755080961725
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.787,0.012947239087929132
Hopper-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.543,0.015752809273269323
Hopper-v5,SAC,DDPG,permutation,0.05,0.5,30,0.446,0.01571890581433708
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,2,0.084,0.008771772910877254
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.057,0.007331507348424334
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.486,0.015805189021330938
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,2,0.472,0.015786576576319513
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,3,0.099,0.009444522221901964
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.075,0.008329165624478841
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.398,0.015478888849009803
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.432,0.01566448211719749
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,3,0.247,0.013637851736985557
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,5,0.237,0.013447341744746431
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.219,0.013078187947877183
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.329,0.014857960829131298
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.422,0.01561781034588396
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.428,0.015646597074124458
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,5,0.252,0.013729384545565033
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,10,0.553,0.01572230899073034
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.548,0.015738360778683402
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.734,0.013972973913952606
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.792,0.012834952278836098
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.678,0.014775520295407536
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,10,0.545,0.015747221977225064
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,20,0.908,0.009139803061335619
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.91,0.009049861877399012
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.971,0.005306505441436956
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.967,0.005648982209212561
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.919,0.008627803892068941
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,20,0.908,0.009139803061335619
Hopper-v5,SAC,DDPG,t-test,0.05,1.0,30,0.985,0.0038438262187565153
Hopper-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.98,0.0044271887242357325
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,0.999,0.0009994998749374613
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.996,0.0019959959919799443
Hopper-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.989,0.0032983329122452166
Hopper-v5,SAC,DDPG,permutation,0.05,1.0,30,0.981,0.004317290817167639
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,2,0.226,0.013225883713385657
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.114,0.010050074626588601
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,2,0.0,0.0
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,2,0.852,0.011229247525992114
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,2,0.825,0.012015614840697917
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,3,0.49,0.0158082257068907
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,3,0.327,0.014834790190629594
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,3,0.741,0.013853483316480371
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,3,0.842,0.011534123287012326
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,3,0.697,0.014532412050310162
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,5,0.842,0.011534123287012326
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,5,0.792,0.012834952278836098
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.701,0.014477534320456644
Hopper-v5,SAC,DDPG,Ranked t-test,0.05,2.0,5,0.776,0.013184233007649704
Hopper-v5,SAC,DDPG,bootstrap,0.05,2.0,5,0.959,0.006270486424512857
Hopper-v5,SAC,DDPG,permutation,0.05,2.0,5,0.865,0.010806248192596726
Hopper-v5,SAC,DDPG,t-test,0.05,2.0,10,0.999,0.0009994998749374613
Hopper-v5,SAC,DDPG,Welch t-test,0.05,2.0,10,1.0,0.0
Hopper-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,10,0.98,0.0044271887242357325
