task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.645,0.015131919904625453
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,5,0.616,0.015379986996093333
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,5,0.907,0.009184280047995052
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,5,0.816,0.012253326079069309
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,10,0.987,0.0035820385257559714
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,10,0.977,0.004740358636221528
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,10,0.948,0.007021111023192843
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,10,0.949,0.006956938982052382
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,10,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,10,0.986,0.0037153734670958734
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,0.999,0.0009994998749374613
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,0.999,0.0009994998749374613
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,2,0.058,0.007391616873188166
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.013,0.003582038525755969
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.493,0.015809838708854686
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,2,0.492,0.015809364313595912
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,3,0.053,0.00708456067798138
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.029,0.005306505441436953
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.264,0.013939296969359681
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,3,0.243,0.013562853682024296
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,5,0.06,0.007509993342207435
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.032,0.005565608681896348
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.074,0.00827792244467173
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.098,0.009401914698613257
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.168,0.011822690049223147
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,5,0.09,0.009049861877399014
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,10,0.062,0.007626008130076967
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.043,0.006414904519944158
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.062,0.007626008130076967
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.099,0.009444522221901964
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.145,0.01113440613593738
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,10,0.082,0.008676174272108648
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,20,0.138,0.01090669519148674
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.128,0.010564847372300274
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.161,0.011622349160131096
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.194,0.012504559168559283
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.2,0.01264911064067352
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,20,0.167,0.01179453263168999
Humanoid-v5,SAC,DDPG,t-test,0.01,0.5,30,0.233,0.013368283360252356
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.212,0.012925014506761685
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.243,0.013562853682024296
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.266,0.013972973913952606
Humanoid-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.274,0.014104041973845655
Humanoid-v5,SAC,DDPG,permutation,0.01,0.5,30,0.218,0.0130566458173606
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,2,0.071,0.008121514637061242
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.022,0.0046385342512479085
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.563,0.01568537535413163
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,2,0.565,0.015677212762477903
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,3,0.108,0.009815090422405696
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.038,0.006046155803483731
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.379,0.015341414537127925
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,3,0.359,0.01516967369457893
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,5,0.155,0.011444430960078356
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.071,0.008121514637061242
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.184,0.012253326079069307
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.221,0.013120937466507492
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.351,0.015093011627902497
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,5,0.175,0.012015614840697915
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,10,0.307,0.01458598642533305
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.225,0.013205112646244258
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.266,0.013972973913952606
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.319,0.014739029818817792
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.471,0.01578477114183161
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,10,0.336,0.014936666294725875
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,20,0.64,0.015178932768808221
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.608,0.015438134602341048
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.656,0.015022117027902558
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.676,0.014799459449588015
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.735,0.013956181426163821
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,20,0.65,0.015083103128998356
Humanoid-v5,SAC,DDPG,t-test,0.01,1.0,30,0.857,0.011070275515993268
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.851,0.011260506205317771
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.869,0.010669536072388528
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.871,0.010599952830083727
Humanoid-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.903,0.009359006357514668
Humanoid-v5,SAC,DDPG,permutation,0.01,1.0,30,0.875,0.010458250331675944
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,2,0.14,0.010972693379476163
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.054,0.007147307185227175
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.821,0.012122664723566351
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,2,0.782,0.013056645817360598
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,3,0.233,0.013368283360252356
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.095,0.00927227048785787
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.74,0.013870832707519763
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,3,0.627,0.015292841462592882
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,5,0.518,0.01580113919943749
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.286,0.014289996501049255
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.515,0.01580427157448264
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.589,0.015558888135082147
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.798,0.01269629867323544
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,5,0.557,0.015708309902723462
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,10,0.915,0.008819013550278736
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.829,0.011906258858264422
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.787,0.012947239087929132
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.816,0.012253326079069309
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,10,0.981,0.004317290817167639
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,10,0.918,0.008676174272108645
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,0.996,0.0019959959919799443
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,0.992,0.0028170906978654425
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
Humanoid-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,0.998,0.0014127986409959495
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,2,0.137,0.010873407929439602
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.067,0.007906389820898032
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.503,0.01581110369329099
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,2,0.476,0.01579316307773715
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,3,0.137,0.010873407929439602
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.069,0.008014923580421713
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.239,0.01348625225924534
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.291,0.014363808687113596
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,3,0.224,0.013184233007649706
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,5,0.139,0.010939789760319894
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.084,0.008771772910877254
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.095,0.00927227048785787
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.112,0.00997276290703835
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.222,0.013142145943490356
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,5,0.156,0.011474493452871897
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,10,0.174,0.011988494484296182
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.146,0.011166198995181842
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.186,0.012304633273690036
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.181,0.0121753439376471
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.248,0.01365635383255721
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,10,0.162,0.011651437679531225
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,20,0.291,0.014363808687113596
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.26,0.013870832707519763
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.303,0.014532412050310162
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.274,0.014104041973845655
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.327,0.014834790190629594
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,20,0.278,0.01416742743055351
Humanoid-v5,SAC,PPO,t-test,0.05,0.5,30,0.408,0.015541428505771277
Humanoid-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.399,0.015485444778888335
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.371,0.015276092432294327
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.397,0.01547226550961429
Humanoid-v5,SAC,PPO,bootstrap,0.05,0.5,30,0.43,0.015655669899432602
Humanoid-v5,SAC,PPO,permutation,0.05,0.5,30,0.411,0.015558888135082145
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,2,0.194,0.012504559168559283
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.07,0.008068457101577725
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,2,0.546,0.015744332313566048
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,2,0.531,0.01578096955196353
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,3,0.205,0.0127661662216971
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.128,0.010564847372300274
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.376,0.015317441039547044
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,3,0.407,0.015535475531827147
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,3,0.328,0.014846413708367418
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,5,0.297,0.014449602070645405
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.191,0.012430567163247218
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.227,0.013246546719805883
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.286,0.014289996501049255
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,5,0.457,0.015752809273269323
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,5,0.327,0.014834790190629594
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,10,0.456,0.015750047618975634
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.43,0.015655669899432602
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.528,0.015786576576319513
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.525,0.015791611697353755
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,10,0.557,0.015708309902723462
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,10,0.505,0.01581059771166163
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,20,0.776,0.013184233007649704
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.783,0.013034991369387246
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.789,0.012902674141432851
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.808,0.01245536029185828
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,20,0.841,0.011563693181678596
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,20,0.794,0.0127892142057282
Humanoid-v5,SAC,PPO,t-test,0.05,1.0,30,0.919,0.008627803892068941
Humanoid-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.925,0.00832916562447884
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,0.929,0.008121514637061239
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,0.928,0.00817410545564467
Humanoid-v5,SAC,PPO,bootstrap,0.05,1.0,30,0.937,0.007683163410991592
Humanoid-v5,SAC,PPO,permutation,0.05,1.0,30,0.926,0.008277922444671728
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,2,0.267,0.013989674763910703
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.162,0.011651437679531225
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.001,0.0009994998749374609
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,2,0.759,0.013524755080961725
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,2,0.766,0.013388203763014663
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,3,0.467,0.015776913513105152
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.254,0.013765318739498916
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.713,0.01430492922037715
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,3,0.693,0.01458598642533305
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,3,0.612,0.015409607392792329
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,5,0.696,0.014545927265045704
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.529,0.01578477114183161
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.594,0.015529455882290275
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.625,0.015309310892394862
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,5,0.842,0.011534123287012326
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,5,0.698,0.01451881537867329
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,10,0.96,0.00619677335393187
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,10,0.944,0.007270763371201131
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,0.93,0.008068457101577721
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,0.942,0.007391616873188169
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,10,0.987,0.0035820385257559714
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,10,0.96,0.00619677335393187
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,0.998,0.0014127986409959495
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,20,1.0,0.0
Humanoid-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,permutation,0.05,2.0,30,1.0,0.0
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,2,0.039,0.006122009474020765
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.012,0.003443254274665175
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,2,0.492,0.015809364313595912
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,2,0.489,0.015807561481771943
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,3,0.049,0.006826346021115542
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.02,0.004427188724235731
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,3,0.285,0.014274978108564651
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,3,0.244,0.013581752464244074
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,5,0.039,0.006122009474020765
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.028,0.005216895628628198
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.058,0.007391616873188166
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.078,0.008480330182251162
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,5,0.144,0.011102432165971562
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,5,0.064,0.007739767438366608
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,10,0.059,0.007451107300260815
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.043,0.006414904519944158
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.058,0.007391616873188166
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.079,0.008529888627643388
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,10,0.137,0.010873407929439602
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,10,0.065,0.007795832219846705
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,20,0.114,0.010050074626588601
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.095,0.00927227048785787
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.129,0.010599952830083727
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.16,0.01159310139695155
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,20,0.176,0.012042591083317577
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,20,0.117,0.010164201887015036
Humanoid-v5,SAC,PPO,t-test,0.01,0.5,30,0.187,0.012330085157856777
Humanoid-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.159,0.011563693181678594
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.198,0.012601428490452978
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.195,0.012528966437819204
Humanoid-v5,SAC,PPO,bootstrap,0.01,0.5,30,0.216,0.013013224043256921
Humanoid-v5,SAC,PPO,permutation,0.01,0.5,30,0.208,0.0128349522788361
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,2,0.06,0.007509993342207435
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.01,0.003146426544510455
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,2,0.532,0.01577897335063343
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,2,0.544,0.01575004761897563
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,3,0.081,0.008627803892068943
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,3,0.041,0.006270486424512854
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,3,0.0,0.0
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,3,0.344,0.015022117027902558
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,3,0.333,0.014903388876359632
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,5,0.115,0.010088359628799918
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,5,0.045,0.0065555320150236475
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,5,0.131,0.010669536072388528
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,5,0.187,0.012330085157856777
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,5,0.353,0.015112610628213776
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,5,0.154,0.011414201680362931
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,10,0.245,0.013600551459407815
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,10,0.172,0.011933817494833746
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,10,0.268,0.014006284303840188
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,10,0.293,0.014392741226048637
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,10,0.393,0.015445096309184997
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,10,0.251,0.013711272734505722
Humanoid-v5,SAC,PPO,t-test,0.01,1.0,20,0.534,0.01577479001445027
Humanoid-v5,SAC,PPO,Welch t-test,0.01,1.0,20,0.504,0.01581088232832058
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,1.0,20,0.585,0.015581238718407468
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,1.0,20,0.61,0.01542400726140908
Humanoid-v5,SAC,PPO,bootstrap,0.01,1.0,20,0.644,0.015141466243399283
Humanoid-v5,SAC,PPO,permutation,0.01,1.0,20,0.559,0.015700923539715746
